pincode,state,district,latitude,longitude
387430,Gujarat,Kheda,22.8235497,72.8793928
387115,Gujarat,Kheda,22.6934672,72.9814942
388625,Gujarat,Anand,22.4148228,72.4700863
388590,GUJARAT,ANAND,22.3984490,72.8993080
388620,Gujarat,Anand,22.3400085,72.6394994
388150,Gujarat,Anand,22.4139644,72.798197
387345,Gujarat,Kheda,22.625483,72.8859854
387002,Gujarat,Kheda,22.6985479,72.85919
388450,Gujarat,Anand,22.4791678,72.8036119
387230,Gujarat,Kheda,22.6966547,72.7872815
387355,Gujarat,Kheda,22.6432292,72.8392451
387360,Gujarat,Kheda,22.7160191,72.9178581
387240,Gujarat,Anand,22.5381345,72.7182092
388180,Gujarat,Anand,22.4916288,72.6561297
388640,Gujarat,Anand,22.3326723,72.6961324
396325,Gujarat,Navsari,20.7664962,73.0245266
396110,Gujarat,Navsari,20.8095129,72.995704
396570,Gujarat,Navsari,20.8115045,72.9966509
396040,Gujarat,Navsari,20.6359604,73.0990536
396560,Gujarat,Navsari,20.8342186,73.1653565
396060,Gujarat,Navsari,20.6847818,73.1914352
396580,Gujarat,Navsari,20.7455943,73.3373864
396406,Gujarat,Navsari,20.8605924,72.9065089
396310,Gujarat,Navsari,20.8032657,72.9427762
396415,Gujarat,Navsari,21.018104,72.9503995
396450,Gujarat,Navsari,20.927344,72.90736
396350,Gujarat,Navsari,20.8562809,72.9900923
396360,Gujarat,Navsari,20.8227182,72.9960711
396418,Gujarat,Navsari,20.997726,73.013678
396427,Gujarat,Navsari,20.9566518,72.9712903
396430,Gujarat,Navsari,20.8661135,73.08351
396436,Gujarat,Navsari,21.0293815,72.8472595
396439,Gujarat,Navsari,20.8903922,72.8166733
396460,Gujarat,Navsari,20.8041012,72.8609415
396475,Gujarat,Navsari,21.0279754,72.9694694
389380,Gujarat,Dahod,22.7049735,73.9177893
389382,Gujarat,Dahod,22.6584028,74.1212908
389250,GUJARAT,Mahisagar,23.2716733,73.8038916
389146,Gujarat,Dahod,22.881231,74.007566
389172,Gujarat,Mahisagar,23.1056838,73.9720041
389160,Gujarat,Dahod,22.8409384,74.2365505
389155,Gujarat,Dahod,22.6159666,74.0194539
389152,Gujarat,Dahod,22.7219673,74.2098663
389170,Gujarat,Dahod,23.0917908,74.146602
389154,Gujarat,Dahod,22.7950036,74.365027
389180,Gujarat,Dahod,22.996101,74.1777386
389140,Gujarat,Dahod,22.8344168,73.9976745
389110,Gujarat,Panchmahal,22.9184516,73.8426032
389130,Gujarat,Dahod,22.8486253,73.9215641
389175,Gujarat,Dahod,23.0068273,73.9617747
389260,Gujarat,Mahisagar,23.183364,73.825262
389190,Gujarat,Dahod,23.1137527,74.024045
389341,Gujarat,Panchmahal,22.6150851,73.7055146
389310,Gujarat,Panchmahal,22.6212683,73.5183623
389365,Gujarat,Panchmahal,22.5535383,73.6390693
389002,GUJARAT,PANCH MAHALS,22.7733250,73.6403650
389350,Gujarat,Panchmahal,22.5107382,73.4573097
389220,Gujarat,Mahisagar,23.0148954,73.5256232
389230,Gujarat,Mahisagar,23.1343329,73.6126057
389235,GUJARAT,Mahisagar,23.2443953,73.6830220
389115,Gujarat,Panchmahal,22.9179424,73.8411741
389360,Gujarat,Panchmahal,22.4805473,73.5355834
389120,Gujarat,Panchmahal,22.9088722,73.7333561
389210,Gujarat,Panchmahal,22.9680218,73.6451725
389370,Gujarat,Panchmahal,22.3913785,73.6026065
388710,Gujarat,Panchmahal,22.8624237,73.5337842
388270,Gujarat,Mahisagar,23.0887053,73.4688381
389340,Gujarat,Panchmahal,22.6878755,73.5613329
394530,Gujarat,Surat,21.2142114,72.8869924
394540,Gujarat,Surat,21.3399137,72.7635896
394230,Gujarat,Surat,21.0861659,72.8696779
395007,Gujarat,Surat,21.1696063,72.790097
394125,Gujarat,Surat,21.499506,72.9701638
394110,Gujarat,Surat,21.3863215,72.9685709
394112,Gujarat,Surat,21.2142114,72.8869924
394120,Gujarat,Bharuch,21.6211076,73.1253497
394421,Gujarat,Surat,21.4598711,73.1532727
394130,Gujarat,Surat,21.3198201,72.8706176
394210,Gujarat,Surat,21.158877,72.8571116
394445,Gujarat,Surat,21.4655594,73.57043
394105,Gujarat,Surat,21.2402038,72.8693579
394430,Gujarat,Surat,21.460246,73.2419952
395013,Gujarat,Surat,21.2142114,72.8869924
394405,Gujarat,Surat,21.4295698,73.0152495
394440,Gujarat,Surat,21.4438291,73.3384633
395012,Gujarat,Surat,21.1698061,72.8693764
391110,Gujarat,Vadodara,22.1448098,73.4023517
391125,Gujarat,Chhota Udaipur,22.1847505,73.645819
391130,Gujarat,Chhota Udaipur,22.138435,73.6498224
391135,Gujarat,Chhota Udaipur,22.2746814,73.7238084
391105,Gujarat,Vadodara,21.9866962,73.4545373
391165,Gujarat,Chhota Udaipur,22.3326648,74.0378062
391150,Gujarat,Chhota Udaipur,22.0358868,73.7351442
391120,Gujarat,Narmada,21.9974108,73.5608656
391152,Gujarat,Chhota Udaipur,22.0386024,73.8808727
391170,Gujarat,Chhota Udaipur,22.0830124,74.0126732
391140,Gujarat,Chhota Udaipur,22.1383206,73.8210789
391168,Gujarat,Chhota Udaipur,22.1887742,74.0489791
391160,Gujarat,Chhota Udaipur,22.3786127,73.8552775
391250,Gujarat,Vadodara,22.3108103,73.1657471
391145,Gujarat,Chhota Udaipur,22.1781453,73.6025197
391115,Gujarat,Vadodara,22.2367253,73.1802481
391107,Gujarat,Vadodara,22.129162,73.404042
390019,Gujarat,Vadodara,22.3027393,73.2320127
390022,Gujarat,Vadodara,22.3322802,73.2212667
390014,Gujarat,Vadodara,22.2367253,73.1802481
390009,Gujarat,Vadodara,22.2730733,73.2065965
390004,Gujarat,Vadodara,22.2771285,73.2131951
391780,Gujarat,Vadodara,22.5160217,73.1477045
391410,Gujarat,Vadodara,22.289287,73.1313768
391740,Gujarat,Vadodara,22.3517286,73.1754066
391244,Gujarat,Vadodara,22.3108103,73.1657471
391774,Gujarat,Vadodara,22.3108103,73.1657471
124112,Haryana,Rohtak,28.9947278,76.2987982
124104,Haryana,Jhajjar,28.5961508,76.7047101
124010,Haryana,Rohtak,28.8619308,76.5721934
124303,Haryana,Rohtak,29.0243688,76.6578488
131001,Haryana,Sonipat,28.9919196,77.0166508
131021,Haryana,Sonipat,28.9953758,77.0233627
131022,Haryana,Sonipat,29.1395884,76.7015077
131302,Haryana,Sonipat,29.185086,76.62855
131039,Haryana,Sonipat,29.0318662,77.0605546
131101,Haryana,Sonipat,29.1538107,76.9894995
131301,Haryana,Sonipat,29.1316027,76.6839415
131028,Haryana,Sonipat,28.8742099,77.1203352
131023,Haryana,Sonipat,28.9230061,77.1384378
131024,Haryana,Sonipat,29.0502804,76.8817919
131306,Haryana,Sonipat,29.196477,76.82097
131103,Haryana,Sonipat,28.8464235,76.9973045
131029,Haryana,Sonipat,28.9367083,77.0946848
131403,Haryana,Sonipat,28.9953758,77.0233627
176301,Himachal Pradesh,Chamba,32.4671437,75.9284729
176306,Himachal Pradesh,Chamba,32.5713826,75.9796147
176316,Himachal Pradesh,Chamba,32.8646126,76.1508737
176302,Himachal Pradesh,Chamba,32.4342635,76.0109515
176326,Himachal Pradesh,Chamba,32.226399,76.1701024
176309,Himachal Pradesh,Chamba,32.3261528,76.5577852
176324,Himachal Pradesh,Chamba,32.226399,76.1701024
176318,Himachal Pradesh,Chamba,32.226399,76.1701024
176313,Himachal Pradesh,Chamba,32.4602755,75.928685
176323,Himachal Pradesh,Chamba,33.0053089,76.4323804
176311,Himachal Pradesh,Chamba,32.4763894,76.2352815
176321,Himachal Pradesh,Chamba,32.7682147,76.2021312
176319,Himachal Pradesh,Chamba,32.6178015,76.0996401
176325,Himachal Pradesh,Chamba,32.6152034,75.9248393
176207,Himachal Pradesh,Chamba,32.3148974,76.0805515
176314,Himachal Pradesh,Chamba,32.5939732,76.150232
176312,Himachal Pradesh,Chamba,32.5662356,76.1171827
177114,Himachal Pradesh,Kangra,32.1978182,76.3211613
177113,Himachal Pradesh,Kangra,32.1978182,76.3211613
177103,Himachal Pradesh,Kangra,31.835651,76.1832757
176502,Himachal Pradesh,Kangra,32.1031646,76.2723559
176031,Himachal Pradesh,Kangra,31.8714461,76.3194818
176036,Himachal Pradesh,Kangra,32.1978182,76.3211613
177104,Himachal Pradesh,Kangra,31.8278951,76.2036222
177043,Himachal Pradesh,Kangra,31.8090188,76.1862712
176501,Himachal Pradesh,Kangra,32.1978182,76.3211613
177105,Himachal Pradesh,Kangra,31.8771819,76.1419216
176032,Himachal Pradesh,Kangra,31.822318,76.3920119
177112,Himachal Pradesh,Kangra,32.1978182,76.3211613
176001,Himachal Pradesh,Kangra,32.1058278,76.2895891
176054,Himachal Pradesh,Kangra,32.1031646,76.2723559
176021,Himachal Pradesh,Kangra,32.184,75.9452062
176038,Himachal Pradesh,Kangra,31.9099579,76.1243204
176053,Himachal Pradesh,Kangra,32.1368818,76.1584338
176209,Himachal Pradesh,Kangra,32.1522235,76.2979765
176023,Himachal Pradesh,Kangra,32.1049096,75.9728896
176026,Himachal Pradesh,Kangra,32.0829009,76.1386751
176047,Himachal Pradesh,Kangra,32.1102053,76.383392
176027,Himachal Pradesh,Kangra,32.0529332,76.0866783
176208,Himachal Pradesh,Kangra,32.1031646,76.2723559
176051,Himachal Pradesh,Kangra,32.2119062,75.912843
176029,Himachal Pradesh,Kangra,31.9666396,76.2515886
176022,Himachal Pradesh,Kangra,32.1626872,75.9101237
176056,Himachal Pradesh,Kangra,32.1978182,76.3211613
176037,Himachal Pradesh,Kangra,32.0216943,76.2732723
176200,Himachal Pradesh,Kangra,32.2200016,76.3184077
176059,Himachal Pradesh,Kangra,32.145583,76.4409101
176403,Himachal Pradesh,Kangra,32.1559311,75.7321924
176215,Himachal Pradesh,Kangra,32.2117741,76.3236749
176210,Himachal Pradesh,Kangra,32.1331669,76.0928197
176401,Himachal Pradesh,Kangra,32.1071585,75.6660329
176201,Himachal Pradesh,Kangra,32.275553,75.8344968
176402,Himachal Pradesh,Kangra,32.1978182,76.3211613
176202,Himachal Pradesh,Kangra,32.2650692,75.9142729
176064,Himachal Pradesh,Kangra,32.0837587,76.4623401
176065,Himachal Pradesh,Kangra,32.1978182,76.3211613
176058,Himachal Pradesh,Kangra,32.1978182,76.3211613
